gene_id,log2fc,pvalue,padj
203462_x_at,-0.15991960127082383,0.742634097189867,0.9802538072351659
203463_s_at,0.7957987553289987,0.5257415718874283,0.9520300649608303
203464_s_at,0.38598168262282717,0.5121760911874038,0.9520300649608303
203465_at,0.15144475200483523,0.8305681548894275,0.9863214174385391
203466_at,-1.9613510446862223,0.17393214508845511,0.948600772564969
203467_at,-0.5045996896020927,0.46680024378162743,0.9492873982730167
203468_at,2.2049466415686765,0.0734747508832694,0.948600772564969
203469_s_at,0.43703294773076334,0.39950545760771217,0.948600772564969
203470_s_at,-1.247179159894235,0.3227396427496125,0.948600772564969
203471_s_at,0.6123224748970701,0.6392357062052018,0.9610971308969449
203472_s_at,0.8037072711187654,0.6056401138769945,0.9578364325837354
203473_at,-1.1580976887840024,0.4998416202290985,0.9507607348027063
203474_at,-1.5522555281805013,0.23113616865619532,0.948600772564969
203476_at,-0.5892620793976135,0.36616027420706065,0.948600772564969
203477_at,-0.11103196830408046,0.8399985312119909,0.9863214174385391
203478_at,1.3732323839529172,0.25392191999433705,0.948600772564969
203479_s_at,0.14106146802098424,0.8170728636427899,0.9856142682651798
203480_s_at,2.5579685205471843,0.03750824160235531,0.948600772564969
203482_at,0.12557437314091802,0.9245250474161801,0.9949180320684236
203484_at,-0.7737217063822979,0.1879537783909787,0.948600772564969
203485_at,0.5750023043706315,0.12675023821760215,0.948600772564969
203486_s_at,-0.3996247359972135,0.8358116502787524,0.9863214174385391
203487_s_at,0.3701283856107989,0.7778699886958436,0.9828229625953535
203488_at,0.4875794840199919,0.706924249235189,0.9739420858548326
203489_at,-1.559357979744873,0.26130536917857355,0.948600772564969
203490_at,0.06822580904314812,0.8905402231933619,0.991390464226951
203491_s_at,-1.5226736088325363,0.3183915098563151,0.948600772564969
203492_x_at,-1.2640346176491999,0.3348329516799981,0.948600772564969
203493_s_at,0.9686625590041822,0.5877015184380265,0.954807633251358
203494_s_at,0.23389758705633737,0.9028789039644016,0.9926343235396763
203495_at,-1.0129375924379032,0.14148678172382392,0.948600772564969
203496_s_at,-0.2211032058842098,0.7108729405305729,0.9744640627803007
203497_at,-0.018939099736645648,0.9889139421987094,0.9994739349421957
203498_at,0.8567183710251581,0.5285464226771941,0.9520300649608303
203499_at,0.9831347842211638,0.4571013312522988,0.9492873982730167
203500_at,-1.116692678633252,0.3928589713613212,0.948600772564969
203501_at,0.031799448540058575,0.9503624842384979,0.9986277462677201
203503_s_at,-1.8625072240403298,0.16273134108960524,0.948600772564969
203504_s_at,-0.07150699283419336,0.8498465449313561,0.9864040460687703
203505_at,1.2179740389078828,0.025299271449836243,0.948600772564969
203506_s_at,-1.312112487038163,0.36339258214924647,0.948600772564969
203508_at,-1.9899712587616984,0.2823599848548088,0.948600772564969
203509_at,0.09714500029787071,0.8573423223675855,0.9872067566881056
203510_at,-0.5111804885037851,0.7120423379135976,0.9744640627803007
203511_s_at,0.6666654884444447,0.6601899058691181,0.9647591356358768
203512_at,1.4987663241045794,0.20089322397923454,0.948600772564969
203513_at,0.20590202220328008,0.7634838206768344,0.9818689599004307
203514_at,0.4946606096308319,0.6718813477605218,0.9668531230352735
203515_s_at,-1.4162529734729896,0.2706477868917056,0.948600772564969
203516_at,0.7211775752941044,0.24929675612435012,0.948600772564969
203517_at,-0.4914118663170842,0.37833380044203035,0.948600772564969
203518_at,0.058798795845953045,0.9656281674255944,0.9988891300682974
203519_s_at,-0.7222357897086421,0.6181817569346378,0.9597481516935751
203521_s_at,-0.5150235992159751,0.6972940886604678,0.9713388223668525
203522_at,-0.8351287667946349,0.5684060045342872,0.9538389061153502
203523_at,0.7203572202437043,0.11691394196415471,0.948600772564969
203524_s_at,-0.6275258158817861,0.6625579073720812,0.9657800041868488
203525_s_at,-0.9983338090908161,0.41273471469583445,0.9488219476108902
203526_s_at,-1.0395695759765229,0.3867934395239716,0.948600772564969
203528_at,1.6275648625290289,0.18100774980339085,0.948600772564969
203529_at,0.3917017257419988,0.536135352738155,0.9520300649608303
203530_s_at,-1.1324951569525346,0.339402135217408,0.948600772564969
203531_at,-0.6667492743757687,0.23729362759646624,0.948600772564969
203532_x_at,-0.4128930775417551,0.551982118260137,0.9525548410798116
203534_at,-0.5268517692252387,0.3370284615319436,0.948600772564969
203535_at,2.1056588569167136,0.32967265513646105,0.948600772564969
203536_s_at,0.23303654650465783,0.8650164171178344,0.9884332512912734
203537_at,-0.899559167384693,0.6369673174826067,0.9610971308969449
203538_at,2.3196758310576415,0.07903590113756016,0.948600772564969
203542_s_at,0.23806532431087157,0.847804401717605,0.9863214174385391
203543_s_at,-1.582330577782774,0.37481989265024884,0.948600772564969
203544_s_at,0.08185747317339254,0.9036914154175618,0.9926343235396763
203545_at,-0.4128644077839787,0.4057633955126426,0.9488219476108902
203546_at,-0.16365688539453208,0.788372843651129,0.9831984762249613
203547_at,-0.599516272596996,0.24734726878557806,0.948600772564969
203549_s_at,-0.03155495494324617,0.9598065925575465,0.9987019431920303
203550_s_at,0.5872850565485195,0.12973019409177702,0.948600772564969
203551_s_at,-0.2604384978679599,0.8905429421358897,0.991390464226951
203552_at,-0.43265825576192407,0.7481832998905257,0.9802538072351659
203553_s_at,-1.181105455485736,0.3755560038181288,0.948600772564969
203554_x_at,-0.5735467821166539,0.41580423971737746,0.9488219476108902
203555_at,0.44473436076995443,0.7642231929082668,0.9818689599004307
203556_at,-0.14790342913879306,0.812286963171559,0.9856142682651798
203557_s_at,-0.9829915943708352,0.010724491513482069,0.948600772564969
203558_at,-0.7580435750392645,0.5916424254638057,0.9553503121202062
203559_s_at,0.10549565335820293,0.9629666162779126,0.9988891300682974
203560_at,-0.5322715760023073,0.33588334684238186,0.948600772564969
203561_at,1.3030370784855794,0.309531920573434,0.948600772564969
203562_at,0.6073129460707645,0.6050365007643094,0.9577311164248332
203564_at,-0.30695516766048947,0.530914383542589,0.9520300649608303
203565_s_at,-0.6450685221120731,0.6524686241485411,0.9641006574146568
203566_s_at,-0.4155952201060793,0.770668097556628,0.9827645282422212
203567_s_at,-0.4846472653335032,0.8047869843219817,0.9856142682651798
203568_s_at,0.09560516166346106,0.8429094134767732,0.9863214174385391
203569_s_at,0.8159063619564122,0.25553615463421153,0.948600772564969
203570_at,-0.24548724485233686,0.8422945821370378,0.9863214174385391
203571_s_at,1.1710389090496387,0.3976246271088266,0.948600772564969
203572_s_at,-1.3841660268190674,0.34995560284121585,0.948600772564969
203573_s_at,1.0263218911709735,0.39937513803108615,0.948600772564969
203574_at,-0.5273238473187065,0.7140108326911052,0.9746567615927009
203575_at,-0.022846166652535138,0.9874820304200433,0.9994739349421957
203576_at,-1.3115503320097883,0.427677242326751,0.9488219476108902
203577_at,0.02418408516313697,0.9668413335608708,0.9989068194686691
203579_s_at,-1.594156118314368,0.2253421698270279,0.948600772564969
203580_s_at,-0.008215983441848818,0.9950482916825456,0.9994825979686295
203581_at,2.2643963105017146,0.2043760027884436,0.948600772564969
203582_s_at,-1.9051947023086666,0.22941316353990998,0.948600772564969
203583_at,0.040339439971443625,0.9436389865514663,0.9963168889436222
203584_at,-0.6250569716232368,0.6102080978374829,0.9584244235738804
203585_at,-0.5806676006718282,0.6527599736880905,0.9641006574146568
203586_s_at,-0.7279846386458397,0.5990365067543331,0.9570404618580319
203588_s_at,-0.9211885024828377,0.45908335028683767,0.9492873982730167
203589_s_at,-1.596369347628638,0.3637003562271342,0.948600772564969
203590_at,0.4455959698321188,0.2919755950713915,0.948600772564969
203591_s_at,0.8101262523262519,0.5561181182591601,0.9530491021916705
203592_s_at,-0.6698313882660287,0.6358569314556518,0.9609489154130428
203593_at,1.4763269368352847,0.22342815983420683,0.948600772564969
203594_at,-0.4085632701948568,0.7614550424731318,0.9818689599004307
203595_s_at,0.5419968422820568,0.37918605834767594,0.948600772564969
203596_s_at,0.10526970553255541,0.9439479169786107,0.9963168889436222
203597_s_at,0.9447168020104167,0.4448330274672373,0.9492873982730167
203599_s_at,0.17510884064639398,0.8952984241046141,0.9919384007403073
203600_s_at,-0.18263373403848304,0.8883732441996621,0.9912338460026431
203601_s_at,-1.1014353287211893,0.32482217493132637,0.948600772564969
203602_s_at,0.3598317433496048,0.36220495332489894,0.948600772564969
203603_s_at,0.10126561550097835,0.8192399675944784,0.9856142682651798
203604_at,0.32669364783884325,0.8049689718995414,0.9856142682651798
203605_at,-0.6674430251572436,0.21409235223047907,0.948600772564969
203606_at,-0.3120977223380883,0.6894059292757986,0.9697682186991589
203607_at,-0.3145907532246384,0.6276621884093441,0.9605785953242776
203608_at,-0.8604940762636739,0.5658495200331384,0.9537451934730062
203609_s_at,1.0875874059969888,0.45953071440695115,0.9492873982730167
203610_s_at,-1.1416043524422703,0.38819010007558286,0.948600772564969
203611_at,-1.3048717113571184,0.5069088523190022,0.951692531727138
203612_at,-0.8968581583532644,0.16941046221036235,0.948600772564969
203613_s_at,-0.7307912862141539,0.13815109915300244,0.948600772564969
203614_at,-1.2763056505347972,0.07088104814449887,0.948600772564969
203615_x_at,0.2545225955833341,0.6170991916908186,0.9592864535678801
203616_at,-0.9434152732867489,0.5130699549180069,0.9520300649608303
203617_x_at,0.2293778705157539,0.7011370537967749,0.972243298678977
203618_at,1.2452403346826106,0.464752915670131,0.9492873982730167
203619_s_at,2.753932529443597,0.11687116540869037,0.948600772564969
203620_s_at,3.0953834492749444,0.07365913727323636,0.948600772564969
203621_at,-0.5525571110475029,0.3491821089053002,0.948600772564969
203622_s_at,-1.0396195915501987,0.03375782066545791,0.948600772564969
203623_at,0.7502416222321923,0.04280886259040984,0.948600772564969
203624_at,0.5590783518762034,0.650289765753475,0.9641006574146568
203625_x_at,0.0816135267799789,0.8312308444271108,0.9863214174385391
203626_s_at,-0.7180695030827571,0.2879987661509895,0.948600772564969
203627_at,1.2471540821466944,0.33753026520059226,0.948600772564969
203628_at,1.2987383176128553,0.3158894399262159,0.948600772564969
203629_s_at,-0.7641281779905337,0.5712642325844588,0.9539403247885356
203630_s_at,-2.266628176322509,0.18917194694161862,0.948600772564969
203631_s_at,-0.8251007470455197,0.5237680301457408,0.9520300649608303
203632_s_at,-0.15248686891559973,0.8123923411682628,0.9856142682651798
203633_at,-1.1890596028342515,0.36935225191586757,0.948600772564969
203635_at,-0.42534705703262826,0.5121283056199855,0.9520300649608303
203636_at,-0.7511137703648735,0.6038735589130453,0.9571667102337408
203637_s_at,0.5734326694948819,0.6582635337959291,0.9644181426926045
203638_s_at,-0.0853764353743533,0.873035505903301,0.9897998390851827
203639_s_at,-1.2132622644294895,0.328817623364261,0.948600772564969
203640_at,-0.41225482914199785,0.4667099974866844,0.9492873982730167
203641_s_at,0.10609716749701986,0.9380313430663954,0.995867581943372
203645_s_at,-1.058232550488053,0.387057286874279,0.948600772564969
203646_at,-1.1637902091677843,0.41519035720650566,0.9488219476108902
203647_s_at,-0.8099349612270421,0.19756567347595602,0.948600772564969
203648_at,-0.0019976692964864817,0.9986173679183971,0.9997171258082375
203650_at,-0.13152806942174608,0.8601717025348726,0.9880122725393162
203651_at,0.6225982902143612,0.6371432788312991,0.9610971308969449
203652_at,1.3312202124829686,0.2521956836131677,0.948600772564969
203653_s_at,-0.5016691748596676,0.4209502446628647,0.9488219476108902
203654_s_at,-1.0651051083464995,0.4429765639971739,0.9492873982730167
203655_at,-0.33341340205481784,0.8220388887273656,0.985633338347391
203656_at,-0.42407439134255515,0.39469659747338026,0.948600772564969
203657_s_at,-0.3635431893494153,0.8495254963471992,0.9864040460687703
203658_at,-0.8571332572379411,0.6556863778481752,0.9644065294737315
203659_s_at,-0.23342186364084339,0.6864742679511417,0.9688395724597968
203660_s_at,0.5862722074701522,0.6007247202138158,0.9570404618580319
203661_s_at,1.5737912429290246,0.20860165332899588,0.948600772564969
203662_s_at,1.223472437042399,0.3122209562598638,0.948600772564969
203663_s_at,1.990786471293497,0.2785600262821579,0.948600772564969
203664_s_at,-3.5982287091330933,0.036947881244363455,0.948600772564969
203665_at,-0.04809620862738878,0.9355706004403603,0.995867581943372
203666_at,-0.17593882180868914,0.8957195549622893,0.9919384007403073
203667_at,1.3049171312379004,0.2434859512810735,0.948600772564969
203668_at,1.1740802449011194,0.31698405977168426,0.948600772564969
203669_s_at,1.1901615651928865,0.3301889347368752,0.948600772564969
203670_at,-0.7077767488523979,0.6840948094996122,0.9685762601813863
203672_x_at,-0.47334634713762486,0.7023824900979139,0.9727281721599395
203673_at,0.3985615881867792,0.3289164018934345,0.948600772564969
203674_at,-2.4084627000095624,0.053989946264167574,0.948600772564969
203675_at,1.8292025465182937,0.16534345996845684,0.948600772564969
203676_at,-1.2531146463885483,0.3378075911129878,0.948600772564969
203677_s_at,-0.3785524800578881,0.7811817449191066,0.9828229625953535
203678_at,0.4590152118470424,0.7265546333988258,0.9766197352104863
203679_at,-1.0271567003078663,0.476184637599228,0.9492873982730167
203680_at,0.41639469575212634,0.7499071324850284,0.980652709791577
203682_s_at,-2.3939855691300407,0.18282287651097376,0.948600772564969
203683_s_at,-1.2449314024348885,0.34375735388262024,0.948600772564969
203684_s_at,0.8254128638771523,0.28005847863217975,0.948600772564969
203685_at,0.9355624963328267,0.4491269245970706,0.9492873982730167
203686_at,-1.499231214046949,0.23001769944278544,0.948600772564969
203687_at,0.45010745543160635,0.7551183148938245,0.9815480607573563
203688_at,-0.2873229507999718,0.8386324130667228,0.9863214174385391
203689_s_at,0.45338938880406404,0.3868202147576457,0.948600772564969
203690_at,-0.22323190764715184,0.8633530476006228,0.9882965670313525
203691_at,1.9052284716077088,0.3855690799580279,0.948600772564969
203692_s_at,-1.1811269148814558,0.4680303759336072,0.9492873982730167
203693_s_at,2.3042126754185284,0.07329521527050165,0.948600772564969
203694_s_at,-0.7628360865817977,0.693307572758397,0.9709485479843233
203695_s_at,0.5586641174826997,0.6517872998439465,0.9641006574146568
203696_s_at,-2.339076503234836,0.1735056058460987,0.948600772564969
203697_at,0.9791611732072583,0.4270411251375369,0.9488219476108902
203698_s_at,0.34038117272390234,0.4606573012438021,0.9492873982730167
203699_s_at,-1.0736036600157501,0.057721801475512105,0.948600772564969
203700_s_at,-1.5420901925939998,0.2741488945377058,0.948600772564969
203701_s_at,0.2596711967274542,0.48713757392134216,0.9492873982730167
203702_s_at,1.4890071893091208,0.25002746065162795,0.948600772564969
203703_s_at,0.241134644582648,0.7538558943170881,0.9815168538379319
203704_s_at,0.9977112740900544,0.47653370564181785,0.9492873982730167
203705_s_at,-0.27932253440160876,0.8434333328361296,0.9863214174385391
203706_s_at,1.0256990232317094,0.0818969939153575,0.948600772564969
203707_at,-0.2635296941657728,0.7212191051923391,0.9753772763077883
203708_at,-0.3416858025620021,0.4262497060089506,0.9488219476108902
203709_at,1.2997234226042067,0.014476938253883022,0.948600772564969
203710_at,0.03151979445578265,0.9566297546947882,0.9986277462677201
203711_s_at,0.07964597956166125,0.967025629834434,0.9989068194686691
203712_at,-1.579879386650762,0.24342162368697204,0.948600772564969
203713_s_at,0.21744927263194225,0.8753870123931045,0.9901023233115912
203714_s_at,0.8142634110124655,0.2124112802814557,0.948600772564969
203716_s_at,1.8209402923045988,0.13188643621235752,0.948600772564969
203717_at,2.0453745184533476,0.11176830103422579,0.948600772564969
203718_at,0.4094328998987074,0.43803501454001337,0.9492873982730167
203719_at,-0.27751428308493875,0.5733428532026081,0.9539403247885356
203720_s_at,-2.054650727110883,0.24276877400290467,0.948600772564969
203721_s_at,-0.23547609269771563,0.6624304395415247,0.965762671693096
203722_at,0.1689666081335448,0.8978827881337652,0.9919384007403073
203723_at,1.0193639089209958,0.4273157136461274,0.9488219476108902
203724_s_at,0.5309132500309787,0.7010189002565154,0.972243298678977
203725_at,-0.00788513884828057,0.9953134932856347,0.9994825979686295
203726_s_at,0.4389189409300862,0.38177863690081915,0.948600772564969
203727_at,-0.07897272960401913,0.9681510067230248,0.9989068194686691
203728_at,1.3458997615089905,0.23222359411899504,0.948600772564969
203729_at,-0.5053881374533022,0.39642477701823164,0.948600772564969
203732_at,-0.8514433117745525,0.5165969732112867,0.9520300649608303
203733_at,-0.6070286973596883,0.6854356504376485,0.9688395724597968
203734_at,0.6709492634599532,0.5733338563278612,0.9539403247885356
203737_s_at,-0.9638181920154107,0.13689584370652164,0.948600772564969
203738_at,-0.590563228529288,0.6607148854852644,0.9648015007111245
203739_at,-1.033292346581121,0.46093134976905525,0.9492873982730167
203740_at,-0.7376718786446017,0.5764516704368668,0.9539403247885356
203741_s_at,0.14055008571131616,0.8125841333577098,0.9856142682651798
203742_s_at,0.7035632953556863,0.1653650895776,0.948600772564969
203743_s_at,1.0586022052282225,0.44336862928006304,0.9492873982730167
203744_at,-0.6401137578954174,0.23142483928861862,0.948600772564969
203745_at,0.8396353655612356,0.12285083145800825,0.948600772564969
203746_s_at,-1.6836757921929908,0.2249055234748568,0.948600772564969
203747_at,0.6130083262653641,0.7441580001110416,0.9802538072351659
203748_x_at,-1.0455518502220091,0.5837081592806999,0.9539403247885356
203749_s_at,-1.8402773993609165,0.09848230584015383,0.948600772564969
203750_s_at,2.0644541733936523,0.07808297549768928,0.948600772564969
203751_x_at,-0.4331193852044674,0.563362230401873,0.9536485282787707
203752_s_at,2.180116206076558,0.06098992982156097,0.948600772564969
203753_at,0.6715291907043388,0.6005572884895464,0.9570404618580319
203754_s_at,-0.9392956012879443,0.6089234861435372,0.9584244235738804
203755_at,0.04552414033911943,0.9243415498542371,0.9949180320684236
203756_at,0.23778098337738263,0.8477336809981253,0.9863214174385391
203757_s_at,-0.03545606206910305,0.9849603118750714,0.9994548066909985
203758_at,-0.8545089102779176,0.123527828062298,0.948600772564969
203759_at,1.8537957707902526,0.2805920002096294,0.948600772564969
203760_s_at,2.0363086045080805,0.10609129798677637,0.948600772564969
203761_at,0.8493058735237308,0.48925616561343743,0.9492873982730167
203762_s_at,-1.0508023566167402,0.4337050869506546,0.949198456406409
203763_at,2.0713539145398108,0.26045612154722697,0.948600772564969
203764_at,-1.3673579630222001,0.3060001164425985,0.948600772564969
203765_at,-0.4451010158415954,0.3562614613188269,0.948600772564969
203766_s_at,0.6430597378678087,0.15972605539846205,0.948600772564969
203767_s_at,1.9819833955137325,0.14204201431685978,0.948600772564969
203768_s_at,-0.6551695038805789,0.6498056954577651,0.9641006574146568
203769_s_at,0.7538975454162429,0.12592353082713997,0.948600772564969
203770_s_at,0.22968000253019188,0.9033449207439567,0.9926343235396763
203771_s_at,-1.5055828553410027,0.34196264978623964,0.948600772564969
203772_at,0.7606628421247215,0.16560560021604634,0.948600772564969
203773_x_at,1.4470733657736032,0.30959689917627375,0.948600772564969
203774_at,-2.122581454930506,0.25195769846698807,0.948600772564969
203775_at,-0.9345942096407698,0.4252936695200459,0.9488219476108902
203776_at,-1.8515361647692907,0.12598752277496408,0.948600772564969
203777_s_at,0.5104796440581191,0.37845233850828364,0.948600772564969
203778_at,0.5662555176333018,0.2686787985216311,0.948600772564969
203779_s_at,-0.7687072146528366,0.35614048003775806,0.948600772564969
203780_at,-1.2175333331014309,0.3771605299119182,0.948600772564969
203781_at,-1.0693114298759496,0.3968685108536648,0.948600772564969
203782_s_at,1.2018128551580132,0.29974399438693494,0.948600772564969
203783_x_at,-0.925512482507536,0.4235805147659455,0.9488219476108902
203785_s_at,-0.7567919108630407,0.2090162606676021,0.948600772564969
203786_s_at,-3.054010514022276,0.07552049190548576,0.948600772564969
203787_at,0.6840617737781476,0.6216292460652608,0.9597730429801827
203788_s_at,-0.8044066548176918,0.5420536246731223,0.9522613059641042
203789_s_at,-0.01406839283811634,0.9794416636582146,0.9991574919666397
203790_s_at,-1.9994535870530266,0.12085613005205487,0.948600772564969
203791_at,-0.7622713407183513,0.5680600452330722,0.9538389061153502
203792_x_at,-0.6062739469224063,0.6589576570063971,0.9647591356358768
203793_x_at,0.026610125246849803,0.9839460059810241,0.9991574919666397
203794_at,-0.3362531549067259,0.8600679321195432,0.9880122725393162
203795_s_at,0.7898523742890053,0.20906029042012472,0.948600772564969
203796_s_at,0.046845965405718226,0.9741297598779348,0.9991574919666397
203797_at,0.17857769688732025,0.9250033518479766,0.9949180320684236
203799_at,0.3162002377619401,0.8180676546017489,0.9856142682651798
203800_s_at,-2.026456774610341,0.14675768759641272,0.948600772564969
203802_x_at,0.4566653937195251,0.4317734831831075,0.9488219476108902
203803_at,-2.121106424657494,0.16575233078034107,0.948600772564969
203804_s_at,2.1916549167778765,0.08904790738637222,0.948600772564969
203805_s_at,-1.3670743383058928,0.4287863295073938,0.9488219476108902
203806_s_at,-0.8095845592466435,0.5537134465920368,0.9525548410798116
203809_s_at,0.8670854959131833,0.5836039352664276,0.9539403247885356
203810_at,-1.004134662587973,0.49182101439652504,0.9496606346152197
203811_s_at,-0.7769681698163783,0.6846182626309811,0.9685762601813863
203812_at,0.6172145189861288,0.2680121017305095,0.948600772564969
203813_s_at,-2.2053261447388595,0.09462191768616562,0.948600772564969
203814_s_at,0.39918416416427727,0.765196016963003,0.9818718936165672
203815_at,-0.5399280004882321,0.7018306881298981,0.9724728015941346
203816_at,-2.2723606272212082,0.2147575561896361,0.948600772564969
203817_at,0.7706912397854369,0.570335827622151,0.9539403247885356
203818_s_at,0.34203037328297403,0.6013546175327592,0.9570404618580319
203819_s_at,0.9205442384783911,0.04380647896705964,0.948600772564969
203820_s_at,0.24997314056716097,0.8543494495638213,0.9870552060044544
203821_at,-0.2858937060002184,0.8832177737489568,0.9901368359788407
203822_s_at,0.046290324067663646,0.9706277795576064,0.9989068194686691
203823_at,1.1237991931730578,0.3583884230638105,0.948600772564969
203824_at,-0.3478765528791225,0.7920529075037447,0.9839384261677009
203825_at,0.33118761861108836,0.5321575884296588,0.9520300649608303
203826_s_at,-0.27353559938117133,0.8281752117570365,0.9863214174385391
203827_at,-2.1103724170662286,0.1116872232939131,0.948600772564969
203828_s_at,0.011803793163518261,0.9824432951573822,0.9991574919666397
203829_at,-0.2511790889247576,0.8510968166042113,0.9865119988271314
203831_at,0.9351748361201533,0.46297036394969093,0.9492873982730167
203832_at,-2.387926543855216,0.1862600891322076,0.948600772564969
203833_s_at,-1.4314405755355992,0.4144267658793417,0.9488219476108902
203834_s_at,-1.2002918312004751,0.3172002981307722,0.948600772564969
203835_at,0.6108081333293313,0.6098582074073837,0.9584244235738804
203836_s_at,1.40277514092277,0.31751726859135526,0.948600772564969
203837_at,0.7369982472471344,0.5851009942623182,0.9542507871681334
203838_s_at,0.732566990205788,0.6699008415139489,0.9664030376198399
203839_s_at,2.4024034406887176,0.18844896363679386,0.948600772564969
203841_x_at,-2.9839948778174628,0.08761636907738783,0.948600772564969
203842_s_at,-0.3772163197266847,0.8236088105223016,0.9859000387829456
203843_at,-0.5780582515985925,0.3940522784997109,0.948600772564969
203845_at,-0.2207078773400195,0.8678860759012946,0.9889598526581856
203846_at,-1.1008782111394164,0.4433047856521214,0.9492873982730167
203848_at,2.121424355829571,0.12481170623817187,0.948600772564969
203849_s_at,-0.6693655781883804,0.6082533926353481,0.9584244235738804
203851_at,0.5749110645523636,0.6482279048240948,0.9641006574146568
203852_s_at,-0.8964341640678309,0.5765169047551663,0.9539403247885356
203853_s_at,-0.13724196799861194,0.8456040914690652,0.9863214174385391
203854_at,-0.10201772123026365,0.8203834393002214,0.9856162525202729
203855_at,0.36637655289512333,0.5437047270371096,0.952280680643977
203856_at,0.5235884127396064,0.339170230885855,0.948600772564969
203857_s_at,-1.6180009569046756,0.006919370083064274,0.948600772564969
203858_s_at,-0.023486491779024288,0.9841943668776334,0.9991574919666397
203859_s_at,0.3144578933904557,0.808213011271519,0.9856142682651798
203860_at,0.1948755573925931,0.8196587991507727,0.9856142682651798
203861_s_at,0.6798209839477132,0.09735533841752723,0.948600772564969
203864_s_at,1.523396394580833,0.29250642401367066,0.948600772564969
203865_s_at,0.6648614315967042,0.2465098554677955,0.948600772564969
203866_at,0.19518424803071133,0.9166567702399608,0.9948339923123117
203867_s_at,-2.27325742427489,0.07506874985974138,0.948600772564969
203868_s_at,2.22689558246098,0.07469422876706044,0.948600772564969
203869_at,-2.0015531972186063,0.1446882059448146,0.948600772564969
203870_at,-0.8189405872161062,0.5599753437510311,0.9536485282787707
203871_at,-1.2861643162578367,0.019085651680606577,0.948600772564969
203872_at,-0.23913397643190704,0.843212581508276,0.9863214174385391
203874_s_at,-1.527380459543015,0.3492483387877957,0.948600772564969
203875_at,-0.08282876961891178,0.9545840953898976,0.9986277462677201
203876_s_at,-2.087816655054991,0.1456745738511426,0.948600772564969
203877_at,0.6755881570513599,0.2144747134860355,0.948600772564969
203878_s_at,-1.0855007097093914,0.12038688071758634,0.948600772564969
203879_at,1.2144232974441074,0.028873365677235807,0.948600772564969
203880_at,-0.7279654598370231,0.6237696726001649,0.9597730429801827
203881_s_at,0.29544558584688085,0.5680123636147407,0.9538389061153502
203882_at,1.136862092877966,0.0470248160124978,0.948600772564969
203883_s_at,-0.2917136693040733,0.43990526553254294,0.9492873982730167
203884_s_at,-1.8158711334941382,0.298192579241923,0.948600772564969
203885_at,0.14762758337706933,0.8156856806667792,0.9856142682651798
203886_s_at,-0.8453904322238311,0.05377426159298513,0.948600772564969
203887_s_at,0.7775717545773306,0.5209871109957807,0.9520300649608303
203889_at,-0.2689124566326764,0.831053902201866,0.9863214174385391
203890_s_at,-0.3312164388882274,0.6151143248585897,0.9592462523319192
203891_s_at,1.5174519002169666,0.35249972244053557,0.948600772564969
203892_at,-0.6286598301576378,0.6334477411726196,0.9608252480583948
203893_at,-0.9883681003888467,0.6104509735414684,0.9584244235738804
203894_at,0.03985134290346437,0.9747950006893187,0.9991574919666397
203895_at,0.401928025737551,0.7708356806816927,0.9828229625953535
203896_s_at,0.3456972880241491,0.8559172633860272,0.9870552060044544
203897_at,0.735323119744149,0.2957462360686637,0.948600772564969
203899_s_at,-0.004503636647590736,0.9939217342666897,0.9994739349421957
203901_at,-0.30297967348128046,0.830901682012654,0.9863214174385391
203903_s_at,0.27104176184481676,0.8259164471939764,0.9863214174385391
203904_x_at,0.3290387121082542,0.8101765293254383,0.9856142682651798
203905_at,0.2920187703099951,0.5388374702143097,0.9520300649608303
203906_at,0.23889201601411714,0.8441138648237055,0.9863214174385391
203907_s_at,-0.5172917830200315,0.7109235918566121,0.9744640627803007
203908_at,-0.39823720782187655,0.44432814364561757,0.9492873982730167
203909_at,0.3554912223679051,0.7701078777823505,0.98259888037757
203910_at,0.6389226821508551,0.6327782488023195,0.9605785953242776
203911_at,-0.9676404793007847,0.5783652065499394,0.9539403247885356
203912_s_at,0.08869332590261306,0.858334623087908,0.9873441229381643
203913_s_at,-0.27919239275247637,0.6748727604284799,0.967205862770452
203914_x_at,-0.32513367807881893,0.5614457350826239,0.9536485282787707
203915_at,-0.10467055507392439,0.8328296337117301,0.9863214174385391
203916_at,0.7745520949276175,0.5159906167829588,0.9520300649608303
203917_at,-0.27564966096838184,0.6263724817072513,0.9605785953242776
203918_at,-1.0274953823649708,0.4882073186738225,0.9492873982730167
203919_at,-1.3588564963910563,0.47768585966846433,0.9492873982730167
203920_at,-0.8256785259195311,0.1359623077982588,0.948600772564969
203921_at,-1.0982681522268183,0.03953766850929134,0.948600772564969
203922_s_at,3.166151516743754,0.025262096023313023,0.948600772564969
203923_s_at,0.07060454969455143,0.9565474501591229,0.9986277462677201
203925_at,-1.2031868338909464,0.3162048824091682,0.948600772564969
203926_x_at,2.139964774460849,0.25501576845810714,0.948600772564969
203927_at,0.9289973086479545,0.1478656819770418,0.948600772564969
203928_x_at,1.390534421259136,0.41395055664224245,0.9488219476108902
203931_s_at,-0.16927342042276877,0.9294640281611982,0.9949180320684236
203932_at,-1.3356413961250408,0.378359734520357,0.948600772564969
203933_at,-2.531579452581938,0.1674423460759565,0.948600772564969
203934_at,-0.308655241638154,0.5968071809671398,0.9567963285090768
